iso3,v_name,1990,1995,2000,2005,2010,2015,2018
ARM,52,3.1013,2.3611,2.9232,3.5661,3.9026,4.1088,4.1293
ARM,53,17.5772,17.6545,17.7426,17.0497,17.1906,16.8589,16.9899
ARM,54,14.5899,10.5536,10.9979,12.2649,12.5713,12.9448,12.953
ARM,57,67.7809,60.89,67.3773,71.816,73.697,73.1743,73.4118
ATG,1,88.5925,90.7756,95.8078,105.193,102.4281,92.6266,95.4919
ATG,2,197.3474,153.8201,170.612,280.7435,144.0844,205.863,232.0987
ATG,3,19.4069,11.0003,6.8829,28.1172,28.8921,26.3528,33.8614
ATG,4,44.2467,45.143,43.9036,50.2326,58.7624,51.4306,52.4375
ATG,5,59.1634,56.0044,56.6684,42.1763,33.5827,40.492,43.4996
ATG,6,0.9524,0.0761,0.0793,4.3183,0.1387,3.9888,2.5189
ATG,7,161.765,189.4513,190.25,241.3796,218.8296,173.2477,158.4372
ATG,8,29.9865,21.6233,22.0642,21.5802,23.2697,17.2648,14.3176
ATG,9,37.8605,34.0599,37.6971,40.1386,35.4102,40.4858,40.5003
ATG,10,36.1163,26.5682,25.6799,49.9221,38.5201,34.2581,31.8538
ATG,11,18.0953,26.2122,34.6662,49.1044,50.0257,45.32,46.4758
ATG,12,14.4729,8.9948,9.4602,19.1719,27.3616,23.7993,18.6459
ATG,13,5.2857,4.6888,6.057,8.3234,8.1588,8.8747,9.1677
ATG,14,16.83,16.1722,17.5099,19.3701,19.2002,18.2626,18.2493
ATG,15,327.4429,321.3565,319.6999,239.3928,303.7166,291.2476,363.2371
ATG,16,22.6065,22.9441,22.4666,21.9907,22.5569,20.9936,20.4927
ATG,17,0.0179,0.0319,0.0181,0.3914,0.0999,0.2498,0.2936
ATG,18,0.2273,0.2282,0.3902,0.6274,0.3915,0.4603,0.6374
ATG,22,56.2235,56.9772,56.9355,56.6021,56.5045,56.8998,56.8709
ATG,23,46.9266,55.2472,61.2251,82.6429,90.6266,92.3143,96.262
ATG,27,10.9458,9.9792,9.6926,9.2233,9.9173,9.6168,9.59
ATG,28,8.8199,8.1983,8.1701,8.3346,8.2726,8.139,8.1319
ATG,29,2.6685,2.6747,2.6876,2.6838,2.6834,2.6758,2.6772
ATG,30,437.3279,548.0333,664.0525,768.2481,760.6773,749.1692,763.3087
ATG,31,897.5678,771.9245,795.9892,967.2486,773.0218,975.4979,947.201
ATG,33,218.4129,187.5284,184.845,247.2113,224.2008,218.0988,209.5677
ATG,34,19.8511,13.1569,14.2583,26.9198,20.0299,24.6985,25.4517
ATG,35,13.0305,12.8241,12.723,9.7005,12.1003,11.6908,14.2285
ATG,36,798.8762,798.2725,756.1579,686.5298,852.7441,801.8799,798.0532
ATG,37,2442.0449,2311.1921,2281.2357,2251.7769,2372.6398,2379.0702,2379.7778
ATG,38,121.3363,112.6557,114.8115,131.9486,140.6156,139.8672,133.9054
ATG,39,14.7609,11.59,12.0568,9.7682,12.7009,12.0067,11.9457
ATG,40,156.4375,130.7948,145.2646,188.7882,184.08,189.0043,189.5546
ATG,41,1663.1216,1534.1155,1593.0543,1792.1245,1786.5317,1803.817,1812.0981
ATG,42,114.7002,118.5155,118.7651,114.0871,119.4136,116.3238,114.2824
ATG,43,549.519,563.2101,568.2677,887.6537,695.1876,778.5983,798.2656
ATG,45,1.0665,1.0146,1.0219,1.0979,1.095,1.0982,1.0995
ATG,46,1.2823,1.2467,1.2356,1.256,1.2986,1.2586,1.259
ATG,47,14.2191,10.9083,11.021,15.5233,15.7954,16.2609,16.3221
ATG,48,1.02,0.8331,0.9266,1.1832,1.1106,1.1282,1.1332
ATG,49,216.7481,190.2376,214.8212,259.2973,234.7964,237.1711,236.7968
ATG,50,3.1911,3.122,3.1043,3.1268,3.0645,3.0607,3.0597
ATG,51,56.7087,49.9544,53.8508,83.3739,61.5388,65.3996,65.5639
ATG,52,3.4806,3.5287,3.4918,3.5407,3.452,3.361,3.3929
ATG,53,14.6033,14.9079,14.5367,14.8122,15.267,14.9155,14.9845
ATG,54,6.3921,8.6438,8.5188,7.6929,9.8752,9.8107,9.8109
ATG,57,126.5053,129.5358,120.5313,118.2291,117.5852,103.7446,104.7965
AUS,1,135.2814,125.0734,140.3169,171.9664,155.9692,133.9662,131.919
AUS,2,110.2524,111.7773,114.7214,116.1362,114.9202,116.6735,116.7912
AUS,3,116.4602,95.4213,94.2996,99.2696,100.4905,96.5036,92.26
AUS,4,8.7272,9.6226,14.1023,16.5921,15.5319,13.5714,14.0065
AUS,5,28.1183,23.6895,22.9871,20.769,22.965,23.2153,23.185
AUS,6,2.5698,3.2256,3.7341,6.018,7.4117,6.8811,7.381
AUS,7,68.0901,59.7287,75.1433,85.3259,97.1595,94.1877,100.588
AUS,8,66.0314,64.7061,63.6875,67.7253,61.6523,64.062,64.8906
AUS,9,12.2849,14.0368,14.1792,15.2921,15.4599,17.3573,16.1607
AUS,10,85.988,76.9095,73.2206,74.9019,66.9826,68.9049,57.8816
